,sample,layer,time-to-half-max (min)
16505,550,6,1342.5
16506,550,7,1305.0
16507,550,8,1715.0
16508,550,9,1645.0
16509,550,10,1917.5
16510,550,11,1902.5
16511,550,12,2252.5
16512,550,13,2237.5
16513,550,14,2600.0
16514,550,15,2552.5
16515,550,16,3062.5
16516,550,17,3047.5
16517,550,18,3722.5
16518,550,19,4080.0
16519,550,20,4307.5
16520,550,21,4512.5
16521,550,22,4700.0
16522,550,23,4887.5
16523,550,24,5072.5
16524,550,25,5260.0
16525,550,26,5442.5
16526,550,27,5652.5
16527,550,28,5755.0
16528,550,29,6157.5
16529,550,30,8130.0
16530,551,1,262.5
16531,551,2,600.0
16532,551,3,582.5
16533,551,4,1162.5
16534,551,5,1115.0
16535,551,6,1667.5
16536,551,7,1722.5
16537,551,8,2265.0
16538,551,9,2430.0
16539,551,10,2750.0
16540,551,11,2750.0
16541,551,12,2960.0
16542,551,13,3030.0
16543,551,14,3262.5
16544,551,15,3342.5
16545,551,16,3537.5
16546,551,17,3665.0
16547,551,18,3957.5
16548,551,19,4105.0
16549,551,20,4407.5
16550,551,21,4612.5
16551,551,22,4842.5
16552,551,23,4992.5
16553,551,24,5220.0
16554,551,25,5385.0
16555,551,26,5595.0
16556,551,27,5747.5
16557,551,28,5932.5
16558,551,29,6110.0
16559,551,30,6305.0
16560,552,1,242.5
16561,552,2,485.0
16562,552,3,535.0
16563,552,4,770.0
16564,552,5,880.0
16565,552,6,1252.5
16566,552,7,1387.5
16567,552,8,1792.5
16568,552,9,2080.0
16569,552,10,2272.5
16570,552,11,2457.5
16571,552,12,2655.0
16572,552,13,2832.5
16573,552,14,3025.0
16574,552,15,3207.5
16575,552,16,3395.0
16576,552,17,3582.5
16577,552,18,3772.5
16578,552,19,3962.5
16579,552,20,4155.0
16580,552,21,4345.0
16581,552,22,4537.5
16582,552,23,4727.5
16583,552,24,4915.0
16584,552,25,5102.5
16585,552,26,5297.5
16586,552,27,5557.5
16587,552,28,5577.5
16588,552,29,6070.0
16589,552,30,8722.5
16590,553,1,307.5
16591,553,2,675.0
16592,553,3,915.0
16593,553,4,1172.5
16594,553,5,1392.5
16595,553,6,1587.5
16596,553,7,1780.0
16597,553,8,1972.5
16598,553,9,2162.5
16599,553,10,2355.0
16600,553,11,2547.5
16601,553,12,2740.0
16602,553,13,2930.0
16603,553,14,3122.5
16604,553,15,3312.5
16605,553,16,3505.0
16606,553,17,3697.5
16607,553,18,3890.0
16608,553,19,4080.0
16609,553,20,4272.5
16610,553,21,4465.0
16611,553,22,4655.0
16612,553,23,4847.5
16613,553,24,5040.0
16614,553,25,5230.0
16615,553,26,5425.0
16616,553,27,5615.0
16617,553,28,5807.5
16618,553,29,6002.5
16619,553,30,6190.0
16620,554,1,285.0
16621,554,2,570.0
16622,554,3,610.0
16623,554,4,852.5
16624,554,5,865.0
16625,554,6,1125.0
16626,554,7,1120.0
16627,554,8,1255.0
16628,554,9,1410.0
16629,554,10,1635.0
16630,554,11,1815.0
16631,554,12,2037.5
16632,554,13,2212.5
16633,554,14,2432.5
16634,554,15,2575.0
16635,554,16,2785.0
16636,554,17,2935.0
16637,554,18,3140.0
16638,554,19,3287.5
16639,554,20,3462.5
16640,554,21,3647.5
16641,554,22,3837.5
16642,554,23,4030.0
16643,554,24,4220.0
16644,554,25,4412.5
16645,554,26,4602.5
16646,554,27,4795.0
16647,554,28,4987.5
16648,554,29,5177.5
16649,554,30,5360.0
16650,555,1,245.0
16651,555,2,472.5
16652,555,3,502.5
16653,555,4,680.0
16654,555,5,772.5
16655,555,6,927.5
16656,555,7,1102.5
16657,555,8,1287.5
16658,555,9,1475.0
16659,555,10,1667.5
16660,555,11,1855.0
16661,555,12,2050.0
16662,555,13,2235.0
16663,555,14,2425.0
16664,555,15,2615.0
16665,555,16,2807.5
16666,555,17,2997.5
16667,555,18,3190.0
16668,555,19,3380.0
16669,555,20,3572.5
16670,555,21,3762.5
16671,555,22,3955.0
16672,555,23,4147.5
16673,555,24,4337.5
16674,555,25,4530.0
16675,555,26,4720.0
16676,555,27,4912.5
16677,555,28,5102.5
16678,555,29,5302.5
16679,555,30,5467.5
16680,556,1,297.5
16681,556,2,582.5
16682,556,3,592.5
16683,556,4,787.5
16684,556,5,880.0
16685,556,6,1165.0
16686,556,7,1187.5
16687,556,8,1372.5
16688,556,9,1485.0
16689,556,10,1730.0
16690,556,11,1862.5
16691,556,12,2112.5
16692,556,13,2237.5
16693,556,14,2465.0
16694,556,15,2597.5
16695,556,16,2855.0
16696,556,17,2997.5
16697,556,18,3235.0
16698,556,19,3385.0
16699,556,20,3612.5
16700,556,21,3742.5
16701,556,22,3922.5
16702,556,23,4092.5
16703,556,24,4285.0
16704,556,25,4465.0
16705,556,26,4665.0
16706,556,27,4842.5
16707,556,28,5045.0
16708,556,29,5210.0
16709,556,30,5392.5
16710,557,1,312.5
16711,557,2,667.5
16712,557,3,915.0
16713,557,4,1152.5
16714,557,5,1360.0
16715,557,6,1557.5
16716,557,7,1750.0
16717,557,8,1945.0
16718,557,9,2137.5
16719,557,10,2330.0
16720,557,11,2520.0
16721,557,12,2712.5
16722,557,13,2902.5
16723,557,14,3092.5
16724,557,15,3285.0
16725,557,16,3475.0
16726,557,17,3667.5
16727,557,18,3857.5
16728,557,19,4050.0
16729,557,20,4240.0
16730,557,21,4432.5
16731,557,22,4625.0
16732,557,23,4815.0
16733,557,24,5007.5
16734,557,25,5195.0
16735,557,26,5395.0
16736,557,27,5535.0
16737,557,28,5717.5
16738,557,29,6055.0
16739,557,30,6835.0
16740,558,1,242.5
16741,558,2,565.0
16742,558,3,592.5
16743,558,4,1097.5
16744,558,5,1092.5
16745,558,6,1462.5
16746,558,7,1555.0
16747,558,8,1995.0
16748,558,9,2005.0
16749,558,10,2317.5
16750,558,11,2272.5
16751,558,12,2480.0
16752,558,13,2500.0
16753,558,14,2617.5
16754,558,15,2800.0
16755,558,16,2987.5
16756,558,17,3180.0
16757,558,18,3370.0
16758,558,19,3562.5
16759,558,20,3755.0
16760,558,21,3945.0
16761,558,22,4137.5
16762,558,23,4330.0
16763,558,24,4522.5
16764,558,25,4712.5
16765,558,26,4905.0
16766,558,27,5095.0
16767,558,28,5287.5
16768,558,29,5490.0
16769,558,30,5662.5
16770,559,1,252.5
16771,559,2,767.5
16772,559,3,955.0
16773,559,4,1297.5
16774,559,5,1510.0
16775,559,6,1787.5
16776,559,7,2020.0
16777,559,8,2210.0
16778,559,9,2397.5
16779,559,10,2587.5
16780,559,11,2777.5
16781,559,12,2970.0
16782,559,13,3160.0
16783,559,14,3350.0
16784,559,15,3540.0
16785,559,16,3730.0
16786,559,17,3922.5
16787,559,18,4112.5
16788,559,19,4302.5
16789,559,20,4495.0
16790,559,21,4685.0
16791,559,22,4877.5
16792,559,23,5067.5
16793,559,24,5260.0
16794,559,25,5447.5
16795,559,26,5640.0
16796,559,27,5837.5
16797,559,28,5980.0
16798,559,29,6225.0
16799,559,30,6247.5
16800,560,1,312.5
16801,560,2,667.5
16802,560,3,895.0
16803,560,4,1135.0
16804,560,5,1312.5
16805,560,6,1532.5
16806,560,7,1692.5
16807,560,8,1922.5
16808,560,9,2100.0
16809,560,10,2325.0
16810,560,11,2507.5
16811,560,12,2722.5
16812,560,13,2910.0
16813,560,14,3117.5
16814,560,15,3315.0
16815,560,16,3510.0
16816,560,17,3700.0
16817,560,18,3890.0
16818,560,19,4080.0
16819,560,20,4270.0
16820,560,21,4462.5
16821,560,22,4645.0
16822,560,23,4835.0
16823,560,24,5020.0
16824,560,25,5200.0
16825,560,26,5462.5
16826,560,27,5442.5
16827,560,28,5632.5
16828,560,29,5382.5
16829,560,30,5910.0
16830,561,1,282.5
16831,561,2,595.0
16832,561,3,647.5
16833,561,4,1170.0
16834,561,5,1370.0
16835,561,6,1660.0
16836,561,7,1645.0
16837,561,8,1822.5
16838,561,9,1897.5
16839,561,10,2035.0
16840,561,11,2225.0
16841,561,12,2415.0
16842,561,13,2607.5
16843,561,14,2800.0
16844,561,15,2990.0
16845,561,16,3182.5
16846,561,17,3372.5
16847,561,18,3565.0
16848,561,19,3755.0
16849,561,20,3947.5
16850,561,21,4137.5
16851,561,22,4330.0
16852,561,23,4522.5
16853,561,24,4712.5
16854,561,25,4905.0
16855,561,26,5097.5
16856,561,27,5287.5
16857,561,28,5462.5
16858,561,29,5602.5
16859,561,30,5977.5
16860,562,1,235.0
16861,562,2,687.5
16862,562,3,682.5
16863,562,4,922.5
16864,562,5,955.0
16865,562,6,1212.5
16866,562,7,1185.0
16867,562,8,1290.0
16868,562,9,1470.0
16869,562,10,1655.0
16870,562,11,1847.5
16871,562,12,2040.0
16872,562,13,2230.0
16873,562,14,2422.5
16874,562,15,2612.5
16875,562,16,2802.5
16876,562,17,2997.5
16877,562,18,3190.0
16878,562,19,3377.5
16879,562,20,3550.0
16880,562,21,3862.5
16881,562,22,3857.5
16882,562,23,4147.5
16883,562,24,4352.5
16884,562,25,5212.5
16885,562,26,4405.0
16886,562,27,5717.5
16887,562,28,4712.5
16888,562,29,5687.5
16889,562,30,10012.5
16890,563,1,272.5
16891,563,2,697.5
16892,563,3,917.5
16893,563,4,1180.0
16894,563,5,1305.0
16895,563,6,1555.0
16896,563,7,1685.0
16897,563,8,1952.5
16898,563,9,2120.0
16899,563,10,2350.0
16900,563,11,2465.0
16901,563,12,2650.0
16902,563,13,2812.5
16903,563,14,3017.5
16904,563,15,3185.0
16905,563,16,3387.5
16906,563,17,3545.0
16907,563,18,3720.0
16908,563,19,3912.5
16909,563,20,4105.0
16910,563,21,4295.0
16911,563,22,4487.5
16912,563,23,4680.0
16913,563,24,4870.0
16914,563,25,5062.5
16915,563,26,5255.0
16916,563,27,5445.0
16917,563,28,5637.5
16918,563,29,5832.5
16919,563,30,6025.0
16920,564,1,285.0
16921,564,2,697.5
16922,564,3,962.5
16923,564,4,1205.0
16924,564,5,1412.5
16925,564,6,1612.5
16926,564,7,1805.0
16927,564,8,2000.0
16928,564,9,2192.5
16929,564,10,2382.5
16930,564,11,2575.0
16931,564,12,2765.0
16932,564,13,2957.5
16933,564,14,3147.5
16934,564,15,3340.0
16935,564,16,3530.0
16936,564,17,3720.0
16937,564,18,3917.5
16938,564,19,4105.0
16939,564,20,4300.0
16940,564,21,4487.5
16941,564,22,4670.0
16942,564,23,4872.5
16943,564,24,5050.0
16944,564,25,5275.0
16945,564,26,5437.5
16946,564,27,5625.0
16947,564,28,5857.5
16948,564,29,5977.5
16949,564,30,6235.0
16950,565,1,310.0
16951,565,2,635.0
16952,565,3,595.0
16953,565,4,772.5
16954,565,5,862.5
16955,565,6,1037.5
16956,565,7,1195.0
16957,565,8,1415.0
16958,565,9,1572.5
16959,565,10,1802.5
16960,565,11,1935.0
16961,565,12,2210.0
16962,565,13,2385.0
16963,565,14,2640.0
16964,565,15,2772.5
16965,565,16,3005.0
16966,565,17,3112.5
16967,565,18,3362.5
16968,565,19,3455.0
16969,565,20,3635.0
16970,565,21,3777.5
16971,565,22,3952.5
16972,565,23,4140.0
16973,565,24,4337.5
16974,565,25,4520.0
16975,565,26,4710.0
16976,565,27,4902.5
16977,565,28,5095.0
16978,565,29,5287.5
16979,565,30,5480.0
16980,566,1,305.0
16981,566,2,595.0
16982,566,3,692.5
16983,566,4,987.5
16984,566,5,1045.0
16985,566,6,1487.5
16986,566,7,1470.0
16987,566,8,2115.0
16988,566,9,2275.0
16989,566,10,2647.5
16990,566,11,2762.5
16991,566,12,3150.0
16992,566,13,3317.5
16993,566,14,3670.0
16994,566,15,3917.5
16995,566,16,4127.5
16996,566,17,4300.0
16997,566,18,4505.0
16998,566,19,4677.5
16999,566,20,4885.0
17000,566,21,5047.5
17001,566,22,5245.0
17002,566,23,5410.0
17003,566,24,5592.5
17004,566,25,5777.5
17005,566,26,5967.5
17006,566,27,6160.0
17007,566,28,6350.0
17008,566,29,6542.5
17009,566,30,6735.0
17010,567,1,315.0
17011,567,2,637.5
17012,567,3,760.0
17013,567,4,1100.0
17014,567,5,1237.5
17015,567,6,1535.0
17016,567,7,1637.5
17017,567,8,2015.0
17018,567,9,2030.0
17019,567,10,2482.5
17020,567,11,2622.5
17021,567,12,2997.5
17022,567,13,3132.5
17023,567,14,3527.5
17024,567,15,3812.5
17025,567,16,4005.0
17026,567,17,4197.5
17027,567,18,4387.5
17028,567,19,4577.5
17029,567,20,4767.5
17030,567,21,4957.5
17031,567,22,5147.5
17032,567,23,5337.5
17033,567,24,5527.5
17034,567,25,5717.5
17035,567,26,5900.0
17036,567,27,6095.0
17037,567,28,6305.0
17038,567,29,6545.0
17039,567,30,6655.0
17040,568,1,312.5
17041,568,2,565.0
17042,568,3,670.0
17043,568,4,907.5
17044,568,5,962.5
17045,568,6,1277.5
17046,568,7,1430.0
17047,568,8,1715.0
17048,568,9,1842.5
17049,568,10,2112.5
17050,568,11,2280.0
17051,568,12,2527.5
17052,568,13,2707.5
17053,568,14,2947.5
17054,568,15,3160.0
17055,568,16,3350.0
17056,568,17,3537.5
17057,568,18,3727.5
17058,568,19,3912.5
17059,568,20,4102.5
17060,568,21,4287.5
17061,568,22,4477.5
17062,568,23,4665.0
17063,568,24,4852.5
17064,568,25,5040.0
17065,568,26,5230.0
17066,568,27,5417.5
17067,568,28,5605.0
17068,568,29,5790.0
17069,568,30,5965.0
17070,569,1,300.0
17071,569,2,587.5
17072,569,3,652.5
17073,569,4,1077.5
17074,569,5,1065.0
17075,569,6,1382.5
17076,569,7,1502.5
17077,569,8,1912.5
17078,569,9,2095.0
17079,569,10,2397.5
17080,569,11,2535.0
17081,569,12,2782.5
17082,569,13,2885.0
17083,569,14,3180.0
17084,569,15,3257.5
17085,569,16,3645.0
17086,569,17,3815.0
17087,569,18,4090.0
17088,569,19,4217.5
17089,569,20,4482.5
17090,569,21,4607.5
17091,569,22,4897.5
17092,569,23,5045.0
17093,569,24,5365.0
17094,569,25,5610.0
17095,569,26,5807.5
17096,569,27,6002.5
17097,569,28,6192.5
17098,569,29,6375.0
17099,569,30,6570.0
17100,570,1,295.0
17101,570,2,567.5
17102,570,3,642.5
17103,570,4,885.0
17104,570,5,990.0
17105,570,6,1325.0
17106,570,7,1500.0
17107,570,8,1770.0
17108,570,9,1950.0
17109,570,10,2205.0
17110,570,11,2402.5
17111,570,12,2625.0
17112,570,13,2832.5
17113,570,14,3022.5
17114,570,15,3215.0
17115,570,16,3405.0
17116,570,17,3595.0
17117,570,18,3787.5
17118,570,19,3977.5
17119,570,20,4172.5
17120,570,21,4365.0
17121,570,22,4530.0
17122,570,23,4797.5
17123,570,24,4775.0
17124,570,25,5187.5
17125,570,26,4237.5
17126,570,27,5427.5
17127,570,28,9352.5
17128,570,29,10260.0
17129,570,30,10760.0
17130,571,1,315.0
17131,571,2,615.0
17132,571,3,635.0
17133,571,4,862.5
17134,571,5,930.0
17135,571,6,1180.0
17136,571,7,1232.5
17137,571,8,1410.0
17138,571,9,1525.0
17139,571,10,1682.5
17140,571,11,1870.0
17141,571,12,2062.5
17142,571,13,2252.5
17143,571,14,2445.0
17144,571,15,2637.5
17145,571,16,2830.0
17146,571,17,3020.0
17147,571,18,3212.5
17148,571,19,3402.5
17149,571,20,3600.0
17150,571,21,3812.5
17151,571,22,4015.0
17152,571,23,4457.5
17153,571,24,4257.5
17154,571,25,7875.0
17155,571,26,5460.0
17156,571,27,9680.0
17157,571,28,11172.5
17158,571,29,6845.0
17159,571,30,12460.0
17160,572,1,312.5
17161,572,2,630.0
17162,572,3,600.0
17163,572,4,895.0
17164,572,5,835.0
17165,572,6,1090.0
17166,572,7,1140.0
17167,572,8,1580.0
17168,572,9,1665.0
17169,572,10,2077.5
17170,572,11,2142.5
17171,572,12,2622.5
17172,572,13,2862.5
17173,572,14,3172.5
17174,572,15,3417.5
17175,572,16,3610.0
17176,572,17,3795.0
17177,572,18,3987.5
17178,572,19,4172.5
17179,572,20,4362.5
17180,572,21,4552.5
17181,572,22,4742.5
17182,572,23,4932.5
17183,572,24,5122.5
17184,572,25,5312.5
17185,572,26,5505.0
17186,572,27,5692.5
17187,572,28,5885.0
17188,572,29,6072.5
17189,572,30,6267.5
17190,573,1,307.5
17191,573,2,665.0
17192,573,3,817.5
17193,573,4,1112.5
17194,573,5,1245.0
17195,573,6,1520.0
17196,573,7,1607.5
17197,573,8,2002.5
17198,573,9,2187.5
17199,573,10,2482.5
17200,573,11,2662.5
17201,573,12,2922.5
17202,573,13,3057.5
17203,573,14,3307.5
17204,573,15,3432.5
17205,573,16,3755.0
17206,573,17,3992.5
17207,573,18,4200.0
17208,573,19,4372.5
17209,573,20,4577.5
17210,573,21,4742.5
17211,573,22,4937.5
17212,573,23,5112.5
17213,573,24,5305.0
17214,573,25,5487.5
17215,573,26,5680.0
17216,573,27,5865.0
17217,573,28,6060.0
17218,573,29,6245.0
17219,573,30,6442.5
17220,574,1,285.0
17221,574,2,590.0
17222,574,3,590.0
17223,574,4,872.5
17224,574,5,832.5
17225,574,6,1190.0
17226,574,7,1072.5
17227,574,8,1257.5
17228,574,9,1330.0
17229,574,10,1552.5
17230,574,11,1612.5
17231,574,12,1817.5
17232,574,13,1925.0
17233,574,14,2107.5
17234,574,15,2242.5
17235,574,16,2405.0
17236,574,17,2592.5
17237,574,18,2782.5
17238,574,19,2970.0
17239,574,20,3157.5
17240,574,21,3347.5
17241,574,22,3537.5
17242,574,23,3725.0
17243,574,24,3907.5
17244,574,25,4107.5
17245,574,26,4312.5
17246,574,27,4440.0
17247,574,28,4657.5
17248,574,29,4550.0
17249,574,30,4822.5
17250,575,1,312.5
17251,575,2,610.0
17252,575,3,642.5
17253,575,4,965.0
17254,575,5,885.0
17255,575,6,1070.0
17256,575,7,1152.5
17257,575,8,1435.0
17258,575,9,1445.0
17259,575,10,1592.5
17260,575,11,1735.0
17261,575,12,1947.5
17262,575,13,2110.0
17263,575,14,2365.0
17264,575,15,2585.0
17265,575,16,2782.5
17266,575,17,2972.5
17267,575,18,3165.0
17268,575,19,3355.0
17269,575,20,3545.0
17270,575,21,3735.0
17271,575,22,3925.0
17272,575,23,4117.5
17273,575,24,4307.5
17274,575,25,4500.0
17275,575,26,4690.0
17276,575,27,4880.0
17277,575,28,5072.5
17278,575,29,5262.5
17279,575,30,5452.5
17280,576,1,240.0
17281,576,2,585.0
17282,576,3,530.0
17283,576,4,910.0
17284,576,5,807.5
17285,576,6,990.0
17286,576,7,1027.5
17287,576,8,1210.0
17288,576,9,1302.5
17289,576,10,1450.0
17290,576,11,1635.0
17291,576,12,1825.0
17292,576,13,2012.5
17293,576,14,2205.0
17294,576,15,2397.5
17295,576,16,2590.0
17296,576,17,2782.5
17297,576,18,2975.0
17298,576,19,3167.5
17299,576,20,3360.0
17300,576,21,3552.5
17301,576,22,3745.0
17302,576,23,3937.5
17303,576,24,4130.0
17304,576,25,4322.5
17305,576,26,4515.0
17306,576,27,4710.0
17307,576,28,4890.0
17308,576,29,5152.5
17309,576,30,5070.0
17310,577,1,325.0
17311,577,2,622.5
17312,577,3,720.0
17313,577,4,1037.5
17314,577,5,1000.0
17315,577,6,1202.5
17316,577,7,1315.0
17317,577,8,1532.5
17318,577,9,1655.0
17319,577,10,1880.0
17320,577,11,2025.0
17321,577,12,2317.5
17322,577,13,2550.0
17323,577,14,2755.0
17324,577,15,2945.0
17325,577,16,3142.5
17326,577,17,3325.0
17327,577,18,3522.5
17328,577,19,3702.5
17329,577,20,3897.5
17330,577,21,4080.0
17331,577,22,4280.0
17332,577,23,4465.0
17333,577,24,4670.0
17334,577,25,4865.0
17335,577,26,5060.0
17336,577,27,5252.5
17337,577,28,5445.0
17338,577,29,5637.5
17339,577,30,5827.5
17340,578,1,315.0
17341,578,2,577.5
17342,578,3,695.0
17343,578,4,972.5
17344,578,5,1052.5
17345,578,6,1322.5
17346,578,7,1337.5
17347,578,8,1592.5
17348,578,9,1610.0
17349,578,10,1865.0
17350,578,11,1912.5
17351,578,12,2175.0
17352,578,13,2215.0
17353,578,14,2410.0
17354,578,15,2540.0
17355,578,16,2772.5
17356,578,17,2872.5
17357,578,18,3112.5
17358,578,19,3230.0
17359,578,20,3540.0
17360,578,21,3687.5
17361,578,22,3987.5
17362,578,23,4172.5
17363,578,24,4425.0
17364,578,25,4620.0
17365,578,26,4845.0
17366,578,27,5037.5
17367,578,28,5250.0
17368,578,29,5442.5
17369,578,30,5640.0
17370,579,1,295.0
17371,579,2,647.5
17372,579,3,827.5
17373,579,4,1137.5
17374,579,5,1330.0
17375,579,6,1592.5
17376,579,7,1772.5
17377,579,8,2032.5
17378,579,9,2255.0
17379,579,10,2445.0
17380,579,11,2632.5
17381,579,12,2825.0
17382,579,13,3015.0
17383,579,14,3210.0
17384,579,15,3400.0
17385,579,16,3592.5
17386,579,17,3782.5
17387,579,18,3972.5
17388,579,19,4165.0
17389,579,20,4355.0
17390,579,21,4547.5
17391,579,22,4737.5
17392,579,23,4927.5
17393,579,24,5122.5
17394,579,25,5307.5
17395,579,26,5532.5
17396,579,27,5652.5
17397,579,28,6012.5
17398,579,29,5490.0
17399,579,30,6155.0
17400,580,1,287.5
17401,580,2,587.5
17402,580,3,755.0
17403,580,4,1050.0
17404,580,5,1255.0
17405,580,6,1505.0
17406,580,7,1710.0
17407,580,8,1915.0
17408,580,9,2092.5
17409,580,10,2305.0
17410,580,11,2502.5
17411,580,12,2700.0
17412,580,13,2892.5
17413,580,14,3085.0
17414,580,15,3275.0
17415,580,16,3467.5
17416,580,17,3657.5
17417,580,18,3847.5
17418,580,19,4037.5
17419,580,20,4230.0
17420,580,21,4420.0
17421,580,22,4612.5
17422,580,23,4802.5
17423,580,24,4995.0
17424,580,25,5185.0
17425,580,26,5377.5
17426,580,27,5567.5
17427,580,28,5760.0
17428,580,29,5950.0
17429,580,30,6140.0
17430,581,1,290.0
17431,581,2,620.0
17432,581,3,780.0
17433,581,4,1130.0
17434,581,5,1362.5
17435,581,6,1607.5
17436,581,7,1822.5
17437,581,8,2015.0
17438,581,9,2207.5
17439,581,10,2400.0
17440,581,11,2592.5
17441,581,12,2782.5
17442,581,13,2975.0
17443,581,14,3165.0
17444,581,15,3357.5
17445,581,16,3547.5
17446,581,17,3737.5
17447,581,18,3932.5
17448,581,19,4122.5
17449,581,20,4315.0
17450,581,21,4505.0
17451,581,22,4687.5
17452,581,23,4900.0
17453,581,24,5070.0
17454,581,25,5320.0
17455,581,26,5480.0
17456,581,27,5675.0
17457,581,28,6012.5
17458,581,29,6705.0
17459,581,30,7880.0
17460,582,1,295.0
17461,582,2,607.5
17462,582,3,617.5
17463,582,4,892.5
17464,582,5,997.5
17465,582,6,1395.0
17466,582,7,1640.0
17467,582,8,1880.0
17468,582,9,2057.5
17469,582,10,2272.5
17470,582,11,2407.5
17471,582,12,2577.5
17472,582,13,2760.0
17473,582,14,2947.5
17474,582,15,3137.5
17475,582,16,3327.5
17476,582,17,3517.5
17477,582,18,3710.0
17478,582,19,3900.0
17479,582,20,4092.5
17480,582,21,4282.5
17481,582,22,4475.0
17482,582,23,4665.0
17483,582,24,4855.0
17484,582,25,5047.5
17485,582,26,5237.5
17486,582,27,5430.0
17487,582,28,5620.0
17488,582,29,5810.0
17489,582,30,6002.5
17490,583,1,312.5
17491,583,2,685.0
17492,583,3,965.0
17493,583,4,1165.0
17494,583,5,1360.0
17495,583,6,1547.5
17496,583,7,1737.5
17497,583,8,1927.5
17498,583,9,2117.5
17499,583,10,2310.0
17500,583,11,2500.0
17501,583,12,2695.0
17502,583,13,2880.0
17503,583,14,3102.5
17504,583,15,3262.5
17505,583,16,3540.0
17506,583,17,4052.5
17507,583,18,3652.5
17508,583,19,3835.0
17509,583,20,4042.5
17510,583,21,4020.0
17511,583,22,4312.5
17512,583,23,4830.0
17513,583,24,4820.0
17514,583,25,5540.0
17515,583,26,4877.5
17516,583,27,5720.0
17517,583,28,4782.5
17518,583,29,6640.0
17519,583,30,8600.0
17520,584,1,302.5
17521,584,2,677.5
17522,584,3,922.5
17523,584,4,1175.0
17524,584,5,1312.5
17525,584,6,1572.5
17526,584,7,1757.5
17527,584,8,2005.0
17528,584,9,2207.5
17529,584,10,2420.0
17530,584,11,2617.5
17531,584,12,2812.5
17532,584,13,3002.5
17533,584,14,3195.0
17534,584,15,3387.5
17535,584,16,3577.5
17536,584,17,3770.0
17537,584,18,3960.0
17538,584,19,4152.5
17539,584,20,4342.5
17540,584,21,4532.5
17541,584,22,4725.0
17542,584,23,4915.0
17543,584,24,5105.0
17544,584,25,5297.5
17545,584,26,5485.0
17546,584,27,5687.5
17547,584,28,5850.0
17548,584,29,6210.0
17549,584,30,10630.0
17550,585,1,312.5
17551,585,2,595.0
17552,585,3,722.5
17553,585,4,1000.0
17554,585,5,1035.0
17555,585,6,1367.5
17556,585,7,1307.5
17557,585,8,1520.0
17558,585,9,1542.5
17559,585,10,1670.0
17560,585,11,1847.5
17561,585,12,2055.0
17562,585,13,2225.0
17563,585,14,2417.5
17564,585,15,2592.5
17565,585,16,2775.0
17566,585,17,2967.5
17567,585,18,3160.0
17568,585,19,3352.5
17569,585,20,3545.0
17570,585,21,3740.0
17571,585,22,3932.5
17572,585,23,4125.0
17573,585,24,4317.5
17574,585,25,4512.5
17575,585,26,4700.0
17576,585,27,4952.5
17577,585,28,4990.0
17578,585,29,5482.5
17579,585,30,4147.5
17580,586,1,255.0
17581,586,2,550.0
17582,586,3,615.0
17583,586,4,972.5
17584,586,5,975.0
17585,586,6,1550.0
17586,586,7,1450.0
17587,586,8,1825.0
17588,586,9,1922.5
17589,586,10,2367.5
17590,586,11,2462.5
17591,586,12,2852.5
17592,586,13,2782.5
17593,586,14,3422.5
17594,586,15,3397.5
17595,586,16,3787.5
17596,586,17,3747.5
17597,586,18,4062.5
17598,586,19,4022.5
17599,586,20,4470.0
17600,586,21,4337.5
17601,586,22,4640.0
17602,586,23,4495.0
17603,586,24,4590.0
17604,586,25,4727.5
17605,586,26,4910.0
17606,586,27,5077.5
17607,586,28,5280.0
17608,586,29,5450.0
17609,586,30,5677.5
17610,587,1,325.0
17611,587,2,617.5
17612,587,3,645.0
17613,587,4,855.0
17614,587,5,982.5
17615,587,6,1235.0
17616,587,7,1302.5
17617,587,8,1537.5
17618,587,9,1587.5
17619,587,10,1770.0
17620,587,11,1892.5
17621,587,12,2065.0
17622,587,13,2240.0
17623,587,14,2430.0
17624,587,15,2610.0
17625,587,16,2797.5
17626,587,17,2990.0
